index,danceability,energy,key,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,artist_name,release_date,song_name,song_name_formatted
201,0.484,0.811,10,0.121,0.137,0.0,0.315,0.38,130.55,213788,4,EXO,2016-06-09,They Never Know - Chinese Version,they-never-know-chinese-version
202,0.607,0.313,8,0.0318,0.776,0.0,0.113,0.426,140.015,219977,3,EXO,2016-06-09,Stronger - Chinese Version,stronger-chinese-version
203,0.846,0.6,1,0.0655,0.0634,0.822,0.0889,0.605,121.017,227319,4,EXO,2016-06-09,"Lucky One - Chinese Version, Instrumental",lucky-one-chinese-instrumental
204,0.625,0.669,10,0.0363,0.00013,0.909,0.107,0.196,75.001,220957,4,EXO,2016-06-09,"Monster - Chinese Version, Instrumental",monster-chinese-instrumental
205,0.625,0.83,0,0.0764,0.00266,0.0,0.188,0.757,110.04,205129,4,EXO,2015-06-03,LOVE ME RIGHT,love-me-right
206,0.744,0.856,5,0.0482,0.0334,0.0,0.196,0.868,117.987,216437,4,EXO,2015-06-03,TENDER LOVE,tender-love
207,0.692,0.886,1,0.0519,0.284,0.0,0.341,0.879,100.03,211013,4,EXO,2015-06-03,CALL ME BABY,call-me-baby
208,0.727,0.946,1,0.214,0.119,0.0,0.0749,0.865,87.944,227519,4,EXO,2015-06-03,TRANSFORMER,transformer
209,0.638,0.452,3,0.0325,0.219,5.41e-06,0.0776,0.492,118.01,258955,4,EXO,2015-06-03,What If..,what
210,0.578,0.271,9,0.0327,0.881,0.0,0.107,0.367,125.803,213133,3,EXO,2015-06-03,MY ANSWER,my-answer
211,0.695,0.82,5,0.0678,0.0408,0.0,0.146,0.824,99.994,199980,4,EXO,2015-06-03,EXODUS,exodus
212,0.592,0.88,2,0.0724,0.116,0.0,0.251,0.579,154.97,239597,4,EXO,2015-06-03,EL DORADO,el-dorado
213,0.529,0.722,1,0.0814,0.213,0.0,0.102,0.666,79.951,212132,4,EXO,2015-06-03,PLAYBOY,playboy
214,0.752,0.716,9,0.0421,0.395,0.0,0.0487,0.753,120.002,242337,4,EXO,2015-06-03,FIRST LOVE,first-love
215,0.693,0.809,9,0.0443,0.0174,0.0,0.153,0.482,120.053,219483,4,EXO,2015-06-03,HURT,hurt
216,0.661,0.932,5,0.0874,0.0452,0.0,0.0549,0.83,153.992,213266,4,EXO,2015-06-03,Lady Luck,lady-luck
217,0.713,0.72,10,0.028,0.0176,0.0,0.338,0.326,111.03,243055,4,EXO,2015-06-03,BEAUTIFUL,beautiful
218,0.56,0.73,6,0.0804,0.264,0.0,0.383,0.428,111.014,286672,4,EXO,2015-06-03,약속 EXO 2014,2014
219,0.587,0.844,0,0.0914,0.00527,0.0,0.0468,0.83,109.595,205129,4,EXO,2015-06-03,LOVE ME RIGHT - Chinese Version,love-me-right-chinese-version
220,0.759,0.861,5,0.053,0.0473,0.0,0.154,0.864,118.05,216437,4,EXO,2015-06-03,TENDER LOVE - Chinese Version,tender-love-chinese-version
221,0.698,0.901,1,0.0501,0.267,0.0,0.35,0.827,99.998,211013,4,EXO,2015-06-03,CALL ME BABY - Chinese Version,call-me-baby-chinese-version
222,0.75,0.954,10,0.262,0.111,0.0,0.0771,0.852,87.982,227519,4,EXO,2015-06-03,TRANSFORMER - Chinese Version,transformer-chinese-version
223,0.655,0.485,3,0.0338,0.184,0.0,0.0676,0.499,117.979,258955,4,EXO,2015-06-03,What If.. - Chinese Version,what-chinese-version
224,0.618,0.267,9,0.033,0.873,0.0,0.108,0.395,126.139,213133,3,EXO,2015-06-03,MY ANSWER - Chinese Version,my-answer-chinese-version
225,0.7,0.822,5,0.0755,0.0522,0.0,0.167,0.815,100.019,199980,4,EXO,2015-06-03,EXODUS - Chinese Version,exodus-chinese-version
226,0.584,0.868,2,0.106,0.147,0.0,0.284,0.574,154.944,239597,4,EXO,2015-06-03,EL DORADO - Chinese Version,el-dorado-chinese-version
227,0.5,0.722,11,0.0722,0.207,0.0,0.119,0.648,79.635,212132,4,EXO,2015-06-03,PLAYBOY - Chinese Version,playboy-chinese-version
228,0.756,0.658,1,0.044,0.35,0.0,0.0545,0.786,120.04,242337,4,EXO,2015-06-03,FIRST LOVE - Chinese Version,first-love-chinese-version
229,0.704,0.801,9,0.0586,0.0155,0.0,0.0687,0.484,120.055,219483,4,EXO,2015-06-03,HURT - Chinese Version,hurt-chinese-version
230,0.671,0.922,2,0.0985,0.0304,0.0,0.0501,0.813,154.067,213266,4,EXO,2015-06-03,Lady Luck - Chinese Version,lady-luck-chinese-version
231,0.73,0.707,10,0.0306,0.0289,0.0,0.354,0.389,111.032,243055,4,EXO,2015-06-03,BEAUTIFUL - Chinese Version,beautiful-chinese-version
232,0.605,0.725,6,0.0766,0.257,0.0,0.39,0.473,111.105,286672,4,EXO,2015-06-03,Promise EXO 2014 - Chinese Version,promise-2014-chinese-version
233,0.698,0.901,1,0.0501,0.267,0.0,0.35,0.827,99.998,211013,4,EXO,2015-03-30,CALL ME BABY - Chinese Version,call-me-baby-chinese-version
234,0.75,0.954,10,0.262,0.111,0.0,0.0771,0.852,87.982,227519,4,EXO,2015-03-30,TRANSFORMER - Chinese Version,transformer-chinese-version
235,0.655,0.485,3,0.0338,0.184,0.0,0.0676,0.499,117.979,258955,4,EXO,2015-03-30,What If.. - Chinese Version,what-chinese-version
236,0.618,0.267,9,0.033,0.873,0.0,0.108,0.395,126.139,213133,3,EXO,2015-03-30,MY ANSWER - Chinese Version,my-answer-chinese-version
237,0.7,0.822,5,0.0755,0.0522,0.0,0.167,0.815,100.019,199980,4,EXO,2015-03-30,EXODUS - Chinese Version,exodus-chinese-version
238,0.584,0.868,2,0.106,0.147,0.0,0.284,0.574,154.944,239597,4,EXO,2015-03-30,EL DORADO - Chinese Version,el-dorado-chinese-version
239,0.5,0.722,11,0.0722,0.207,0.0,0.119,0.648,79.635,212132,4,EXO,2015-03-30,PLAYBOY - Chinese Version,playboy-chinese-version
240,0.704,0.801,9,0.0586,0.0155,0.0,0.0687,0.484,120.055,219483,4,EXO,2015-03-30,HURT - Chinese Version,hurt-chinese-version
241,0.671,0.922,2,0.0985,0.0304,0.0,0.0501,0.813,154.067,213266,4,EXO,2015-03-30,Lady Luck - Chinese Version,lady-luck-chinese-version
242,0.73,0.707,10,0.0306,0.0289,0.0,0.354,0.389,111.032,243055,4,EXO,2015-03-30,BEAUTIFUL - Chinese Version,beautiful-chinese-version
243,0.692,0.886,1,0.0519,0.284,0.0,0.341,0.879,100.03,211013,4,EXO,2015-03-30,CALL ME BABY,call-me-baby
244,0.727,0.946,1,0.214,0.119,0.0,0.0749,0.865,87.944,227519,4,EXO,2015-03-30,TRANSFORMER,transformer
245,0.638,0.452,3,0.0325,0.219,5.41e-06,0.0776,0.492,118.01,258955,4,EXO,2015-03-30,What If..,what
246,0.578,0.271,9,0.0327,0.881,0.0,0.107,0.367,125.803,213133,3,EXO,2015-03-30,MY ANSWER,my-answer
247,0.695,0.82,5,0.0678,0.0408,0.0,0.146,0.824,99.994,199980,4,EXO,2015-03-30,EXODUS,exodus
248,0.592,0.88,2,0.0724,0.116,0.0,0.251,0.579,154.97,239597,4,EXO,2015-03-30,EL DORADO,el-dorado
249,0.529,0.722,1,0.0814,0.213,0.0,0.102,0.666,79.951,212132,4,EXO,2015-03-30,PLAYBOY,playboy
250,0.693,0.809,9,0.0443,0.0174,0.0,0.153,0.482,120.053,219483,4,EXO,2015-03-30,HURT,hurt
251,0.661,0.932,5,0.0874,0.0452,0.0,0.0549,0.83,153.992,213266,4,EXO,2015-03-30,Lady Luck,lady-luck
252,0.713,0.72,10,0.028,0.0176,0.0,0.338,0.326,111.03,243055,4,EXO,2015-03-30,BEAUTIFUL,beautiful
253,0.308,0.874,1,0.15,0.0352,0.487,0.803,0.156,147.865,269800,5,EXO,2014-12-23,The Lost Planet - Live,the-lost-planet-live
254,0.547,0.906,11,0.404,0.72,0.0,0.847,0.305,125.726,45280,4,EXO,2014-12-23,Haka - Live,live
255,0.588,0.971,2,0.129,0.00167,0.000195,0.851,0.244,89.924,266587,4,EXO,2014-12-23,"MAMA - Rearranged Version, Live",mama-rearranged-live
256,0.71,0.933,9,0.0558,0.0421,2.98e-06,0.81,0.78,121.983,213400,4,EXO,2014-12-23,Let Out The Beast - Live,let-out-the-beast-live
257,0.576,0.982,10,0.291,0.00106,0.0072,0.373,0.444,77.046,72760,4,EXO,2014-12-23,I'm Lay (LAY Solo) - Live,lay-live
258,0.639,0.754,11,0.0363,0.174,0.0,0.738,0.499,121.982,267733,4,EXO,2014-12-23,Moonlight - Live,moonlight-live
259,0.532,0.993,6,0.0661,7.58e-05,0.946,0.226,0.0234,125.948,105613,4,EXO,2014-12-23,Delight (CHANYEOL Solo) - Live,delight-live
260,0.501,0.885,2,0.0707,0.185,0.0,0.447,0.571,84.035,182173,4,EXO,2014-12-23,Angel - Live,angel-live
261,0.595,0.914,5,0.0393,0.0176,9.75e-06,0.435,0.556,137.03,189733,4,EXO,2014-12-23,"Black Pearl - Rearranged Version, Live",black-pearl-rearranged-live
262,0.545,0.98,10,0.101,0.00781,0.0,0.927,0.344,96.011,105320,4,EXO,2014-12-23,Up Rising (CHEN Solo) - Live,up-rising-live
263,0.647,0.809,10,0.109,0.0296,0.0,0.506,0.508,94.009,194907,4,EXO,2014-12-23,XOXO (Kisses & Hugs) - Live,live
264,0.704,0.829,6,0.0767,0.0027,0.844,0.479,0.348,128.159,92333,4,EXO,2014-12-23,Beat Maker (SEHUN Solo) - Live,beat-maker-live
265,0.652,0.799,9,0.0444,0.521,0.0,0.16,0.734,130.02,224107,4,EXO,2014-12-23,"Love, Love, Love - Rearranged Version, Live",love-rearranged-live
266,0.679,0.882,11,0.0716,0.303,0.0,0.948,0.726,97.974,192747,4,EXO,2014-12-23,Thunder - Live,thunder-live
267,0.682,0.715,1,0.0371,0.099,0.0,0.915,0.568,119.985,109027,4,EXO,2014-12-23,Tell Me What Is Love (D.O. Solo) - Live,tell-me-what-is-love-live
268,0.684,0.855,9,0.0384,0.0566,0.0,0.45,0.494,128.922,213640,4,EXO,2014-12-23,My Lady - Live,my-lady-live
269,0.391,0.36,0,0.0438,0.956,0.000156,0.863,0.493,89.541,85787,4,EXO,2014-12-23,My Turn To Cry (BAEKHYUN Solo) - Live,my-turn-to-cry-live
270,0.603,0.911,5,0.0574,0.222,0.0,0.278,0.413,137.86,244627,4,EXO,2014-12-23,Baby Don't Cry - Live,baby-cry-live
271,0.712,0.95,6,0.235,0.24,0.0,0.883,0.542,105.015,161893,4,EXO,2014-12-23,Machine - Live,machine-live
272,0.501,0.987,7,0.0816,0.00713,0.0109,0.424,0.76,74.995,65413,4,EXO,2014-12-23,Breakin' Machine (XIUMIN Solo) - Live,machine-live
273,0.704,0.941,8,0.0594,0.0347,7.8e-06,0.108,0.76,131.068,188693,4,EXO,2014-12-23,3.6.5 - Live,live
274,0.723,0.899,1,0.0853,0.000157,0.00106,0.404,0.389,110.856,211240,4,EXO,2014-12-23,History - Live,history-live
275,0.728,0.7,10,0.0307,0.00128,0.0,0.277,0.12,111.0,91053,4,EXO,2014-12-23,Beautiful (SUHO Solo) - Live,beautiful-live
276,0.679,0.879,3,0.0556,0.0404,0.0,0.296,0.616,116.978,233907,4,EXO,2014-12-23,Peter Pan - Live,peter-pan-live
277,0.524,0.942,9,0.0446,8.22e-05,0.497,0.544,0.453,154.063,85707,4,EXO,2014-12-23,Metal (TAO Solo) - Live,metal-live
278,0.387,0.63,10,0.115,0.00102,0.202,0.889,0.207,104.621,88880,4,EXO,2014-12-23,Deep Breath (KAI Solo) - Live,deep-breath-live
279,0.397,0.94,5,0.182,0.0439,4.43e-06,0.824,0.598,82.062,208147,4,EXO,2014-12-23,Overdose - Live,overdose-live
280,0.364,0.732,7,0.0783,5.29e-05,0.413,0.474,0.189,133.02,37120,4,EXO,2014-12-23,Wolf - Live,wolf-live
281,0.601,0.961,7,0.135,0.0343,0.0,0.623,0.329,140.039,232960,4,EXO,2014-12-23,Wolf - Live,wolf-live
282,0.617,0.915,11,0.106,0.238,0.0,0.879,0.719,90.019,208147,4,EXO,2014-12-23,Growl - Live,growl-live
283,0.642,0.962,2,0.0735,0.06,0.0,0.511,0.397,127.951,209059,4,EXO,2014-12-23,Lucky - Live,lucky-live
284,0.596,0.836,5,0.0346,0.00894,4.21e-05,0.127,0.526,136.959,189915,4,EXO,2014-12-23,"Black Pearl - Rearranged Version, Studio Version, Live",black-pearl-rearranged-studio-live
285,0.702,0.719,9,0.0398,0.626,0.0,0.0711,0.743,130.026,226656,4,EXO,2014-12-23,"Love, Love, Love - Acoustic Version, Studio Version, Live",love-acoustic-studio-live
286,0.565,0.772,6,0.0621,0.00478,0.0,0.108,0.452,139.912,256713,4,EXO,2014-12-23,"Wolf - Stage Version, Studio Version, Live",wolf-stage-studio-live
287,0.712,0.783,6,0.0593,0.0974,0.0,0.566,0.594,89.984,329418,4,EXO,2014-12-23,"Growl - Stage Version, Studio Version, Live",growl-stage-studio-live
288,0.635,0.653,8,0.0357,0.278,0.0,0.185,0.4,82.03,217742,4,EXO,2014-12-23,"December, 2014 (The Winter’s Tale) - Live",2014-live
289,0.681,0.814,11,0.0603,0.145,0.0,0.556,0.876,89.993,207053,4,EXO,2013-08-05,Growl,growl
290,0.643,0.912,7,0.139,0.0986,0.0,0.196,0.456,140.014,230600,4,EXO,2013-08-05,Wolf,wolf
291,0.707,0.689,1,0.0421,0.00678,0.0,0.441,0.563,93.951,186018,4,EXO,2013-08-05,XOXO,
292,0.629,0.957,2,0.0346,0.0168,0.0,0.284,0.282,127.982,203711,4,EXO,2013-08-05,Lucky,lucky
293,0.653,0.827,5,0.0417,0.344,0.0,0.144,0.421,137.946,233956,4,EXO,2013-08-05,"Baby, Don't Cry",cry
294,0.556,0.829,5,0.0426,0.00111,3.24e-05,0.102,0.5,137.042,186743,4,EXO,2013-08-05,Black Pearl,black-pearl
295,0.575,0.9,1,0.0711,0.277,0.0,0.171,0.716,156.02,214380,4,EXO,2013-08-05,Don't Go,go
296,0.768,0.867,1,0.0533,0.101,0.000406,0.0884,0.885,121.993,205880,4,EXO,2013-08-05,Let Out the Beast,let-out-the-beast
297,0.74,0.83,8,0.0434,0.0678,0.0,0.0534,0.93,131.042,185091,4,EXO,2013-08-05,3.6.5,
298,0.668,0.641,10,0.0339,0.0891,0.0,0.0659,0.541,80.979,217989,4,EXO,2013-08-05,Heart Attack,heart-attack
299,0.68,0.878,3,0.0384,0.0937,0.0,0.109,0.703,116.959,234856,4,EXO,2013-08-05,Peter Pan,peter-pan
300,0.713,0.864,10,0.043,0.077,0.0,0.0905,0.759,137.956,238011,4,EXO,2013-08-05,Baby,baby
301,0.683,0.732,9,0.0368,0.123,0.0,0.358,0.486,128.921,211599,4,EXO,2013-08-05,My Lady,my-lady
302,0.668,0.851,11,0.0656,0.12,0.0,0.447,0.86,90.007,207053,4,EXO,2013-08-05,Growl - EXO-K Version,growl-version
303,0.664,0.774,11,0.0574,0.12,0.0,0.228,0.846,89.996,207053,4,EXO,2013-08-05,Growl - Chinese Version,growl-chinese-version
304,0.622,0.902,7,0.116,0.121,0.0,0.199,0.411,140.108,230600,4,EXO,2013-08-05,Wolf - Chinese Version,wolf-chinese-version
305,0.691,0.663,10,0.0508,0.0356,0.0,0.19,0.61,94.034,186018,4,EXO,2013-08-05,XOXO - Chinese Version,chinese-version
306,0.651,0.958,2,0.0406,0.0483,0.0,0.225,0.331,127.952,203711,4,EXO,2013-08-05,Lucky - Chinese Version,lucky-chinese-version
307,0.652,0.87,5,0.0438,0.343,0.0,0.148,0.465,137.947,233956,4,EXO,2013-08-05,"Baby, Don't Cry - Chinese Version",cry-chinese-version
308,0.556,0.853,5,0.0359,0.00206,4.67e-05,0.145,0.535,137.002,186743,4,EXO,2013-08-05,Black Pearl - Chinese Version,black-pearl-chinese-version
309,0.613,0.889,1,0.0679,0.263,0.0,0.159,0.736,77.978,214380,4,EXO,2013-08-05,Don't Go - Chinese Version,go-chinese-version
310,0.761,0.85,9,0.059,0.0955,2.09e-05,0.0738,0.877,122.002,205880,4,EXO,2013-08-05,Let Out the Beast - Chinese Version,let-out-the-beast-chinese-version
311,0.768,0.816,8,0.0544,0.118,3.79e-06,0.0496,0.858,131.001,185091,4,EXO,2013-08-05,3.6.5 - Chinese Version,chinese-version
312,0.676,0.663,2,0.0387,0.13,0.0,0.0561,0.499,81.005,217989,4,EXO,2013-08-05,Heart Attack - Chinese Version,heart-attack-chinese-version
313,0.679,0.867,3,0.0391,0.0685,0.0,0.148,0.794,116.974,234856,4,EXO,2013-08-05,Peter Pan - Chinese Version,peter-pan-chinese-version
314,0.746,0.834,10,0.0414,0.082,0.0,0.0997,0.7,138.038,238011,4,EXO,2013-08-05,Baby - Chinese Version,baby-chinese-version
315,0.668,0.747,9,0.0451,0.179,0.0,0.472,0.501,128.945,211599,4,EXO,2013-08-05,My Lady - Chinese Version,my-lady-chinese-version
316,0.672,0.762,11,0.0723,0.11,0.0,0.313,0.869,89.993,207053,4,EXO,2013-08-05,Growl - EXO-M Version,growl-version
317,0.707,0.838,9,0.117,0.0585,0.0,0.095,0.832,128.007,176547,4,EXO,2021-06-07,Don't fight the feeling,fight-the-feeling
318,0.799,0.731,6,0.0743,0.351,0.0,0.0903,0.648,111.991,217320,4,EXO,2021-06-07,Paradise,paradise
319,0.712,0.837,4,0.0539,0.0595,0.0,0.209,0.433,97.977,222933,4,EXO,2021-06-07,No matter,no-matter
320,0.425,0.723,0,0.0685,0.264,0.0,0.121,0.31,179.848,207733,4,EXO,2021-06-07,Runaway,runaway
321,0.663,0.487,4,0.0308,0.402,0.0,0.354,0.584,94.115,207333,4,EXO,2021-06-07,Just as usual,just-as-usual
322,0.534,0.822,1,0.0584,0.117,0.0,0.263,0.724,105.018,246310,4,EXO,2020-04-21,BIRD - EXO PLANET #5 - EXplOration - in JAPAN,bird-planet-in-japan
323,0.534,0.82,1,0.0591,0.121,0.0,0.262,0.724,105.018,246310,4,EXO,2020-04-21,BIRD (EXO PLANET #5 - EXplOration - in JAPAN) - Live,bird-planet-in-live
324,0.561,0.902,1,0.0768,0.0464,0.0,0.081,0.675,104.969,243192,4,EXO,2019-11-04,BIRD,bird
325,0.571,0.902,1,0.0688,0.0463,0.0,0.081,0.678,104.978,243192,4,EXO,2019-10-15,BIRD,bird
326,0.38,0.439,3,0.0314,0.603,0.0,0.133,0.146,139.805,264366,4,EXO,2017-12-26,Universe,universe
327,0.383,0.483,3,0.0351,0.613,0.0,0.118,0.148,138.838,264366,4,EXO,2017-12-26,Universe - Chinese Version,universe-chinese-version
328,0.629,0.575,6,0.0354,0.235,0.0,0.0935,0.239,136.053,218090,4,EXO,2017-12-26,Been Through,been-through
329,0.792,0.741,8,0.113,0.464,1.46e-06,0.154,0.341,111.996,230958,4,EXO,2017-12-26,Stay,stay
330,0.665,0.586,9,0.048,0.207,0.0,0.0946,0.343,137.873,207246,4,EXO,2017-12-26,Fall,fall
331,0.707,0.415,10,0.0408,0.687,0.0,0.137,0.322,130.045,211166,4,EXO,2017-12-26,Good Night,good-night
332,0.521,0.278,9,0.0447,0.903,0.0,0.0714,0.19,71.99,186325,3,EXO,2017-12-26,Lights Out,lights-out
333,0.428,0.428,3,0.0353,0.63,0.0,0.116,0.128,139.945,264366,4,EXO,2017-12-26,Universe - CD Version,universe-cd-version
334,0.553,0.769,0,0.0533,0.00629,0.0,0.213,0.289,144.948,201931,4,EXO,2017-10-20,Power - R3HAB Remix,power-remix
335,0.716,0.779,0,0.0394,0.00126,1.81e-06,0.0595,0.139,127.978,300000,4,EXO,2017-10-20,Power - Dash Berlin Remix,power-dash-berlin-remix
336,0.64,0.821,9,0.0496,0.0371,0.0,0.36,0.512,142.983,198133,4,EXO,2017-10-20,Power - IMLAY Remix,power-remix
337,0.711,0.84,0,0.0511,0.00241,0.000178,0.309,0.458,128.009,256960,3,EXO,2017-10-20,Power - SHAUN Remix,power-shaun-remix
338,0.664,0.941,7,0.0937,0.0306,0.0,0.141,0.794,127.946,222406,4,EXO,2017-09-05,Power - Chinese Version,power-chinese-version
339,0.588,0.605,1,0.113,0.0477,0.0,0.105,0.197,102.93,216222,4,EXO,2017-09-05,Sweet Lies - Chinese Version,sweet-lies-chinese-version
340,0.793,0.746,0,0.0397,0.228,0.0,0.128,0.782,110.01,180137,4,EXO,2017-09-05,Boomerang - Chinese Version,boomerang-chinese-version
341,0.796,0.821,0,0.0971,0.00328,0.63,0.162,0.641,127.978,219718,4,EXO,2017-09-05,"Power - Chinese Version, Instrumental",power-chinese-instrumental
342,0.657,0.943,7,0.0856,0.0315,0.0,0.149,0.76,127.958,222406,4,EXO,2017-09-05,Power,power
343,0.59,0.592,1,0.0758,0.0456,0.0,0.104,0.211,102.857,216200,4,EXO,2017-09-05,Sweet Lies,sweet-lies
344,0.8,0.776,0,0.0334,0.202,0.0,0.0929,0.791,110.026,180386,4,EXO,2017-09-05,Boomerang,boomerang
345,0.796,0.821,0,0.0971,0.00328,0.63,0.162,0.641,127.978,219718,4,EXO,2017-09-05,Power - Instrumental,power-instrumental
346,0.517,0.353,3,0.0268,0.887,6.35e-06,0.0997,0.265,91.736,238660,4,EXO,2016-12-19,For Life,for-life
347,0.698,0.867,6,0.0524,0.24,0.0,0.0999,0.883,99.501,204055,4,EXO,2016-12-19,Falling For You,falling-for-you
348,0.327,0.527,4,0.0522,0.417,0.0,0.362,0.142,189.052,202058,3,EXO,2016-12-19,What I Want For Christmas,what-i-want-for-christmas
349,0.779,0.811,6,0.0676,0.213,0.0,0.0901,0.306,124.959,220020,4,EXO,2016-12-19,Twenty Four,twenty-four
350,0.753,0.851,5,0.0497,0.191,0.0,0.136,0.516,121.971,215811,4,EXO,2016-12-19,Winter Heat,winter-heat
351,0.389,0.35,3,0.0311,0.851,7.32e-06,0.102,0.261,183.827,238660,4,EXO,2016-12-19,For Life - Chinese version,for-life-chinese-version
352,0.727,0.836,6,0.0515,0.286,0.0,0.214,0.928,99.518,204055,4,EXO,2016-12-19,Falling For You - Chinese version,falling-for-you-chinese-version
353,0.616,0.562,4,0.0336,0.346,0.0,0.361,0.185,95.125,202058,3,EXO,2016-12-19,What I Want For Christmas - Chinese version,what-i-want-for-christmas-chinese-version
354,0.776,0.788,6,0.0732,0.156,0.0,0.0903,0.436,125.039,220020,4,EXO,2016-12-19,Twenty Four - Chinese version,twenty-four-chinese-version
355,0.737,0.876,5,0.0495,0.235,0.0,0.135,0.474,121.951,215811,4,EXO,2016-12-19,Winter Heat - Chinese version,winter-heat-chinese-version
356,0.651,0.984,2,0.0728,0.000634,0.0632,0.103,0.791,111.991,201241,4,EXO,2016-12-07,Coming Over,coming-over
357,0.655,0.939,7,0.116,0.0701,0.0,0.235,0.636,120.032,223035,4,EXO,2016-12-07,TacTix,
358,0.668,0.981,6,0.173,0.0953,0.0,0.0411,0.476,105.007,202999,4,EXO,2016-12-07,Run This,run-this
359,0.654,0.843,5,0.104,0.098,0.0,0.415,0.501,139.998,184852,4,EXO,2015-12-18,LIGHTSABER - Japanese Ver.,japanese
360,0.668,0.877,5,0.0364,0.0879,0.0,0.154,0.781,97.984,182322,4,EXO,2015-12-10,Unfair,unfair
361,0.341,0.288,8,0.0335,0.852,0.0,0.363,0.443,170.202,235036,3,EXO,2015-12-10,Sing For You,sing-for-you
362,0.493,0.846,0,0.198,0.103,0.0,0.215,0.433,94.278,221672,4,EXO,2015-12-10,Girl x Friend,girl-x-friend
363,0.539,0.698,3,0.0522,0.201,0.0,0.0428,0.464,170.095,203328,4,EXO,2015-12-10,발자국 On the snow,on-the-snow
364,0.649,0.832,5,0.086,0.13,0.0,0.414,0.58,139.986,184935,4,EXO,2015-12-10,LIGHTSABER - Bonus Track,bonus-track
365,0.666,0.862,5,0.0439,0.0802,0.0,0.158,0.815,98.004,182322,4,EXO,2015-12-10,Unfair - Chinese Version,unfair-chinese-version
366,0.441,0.296,8,0.0345,0.825,0.0,0.348,0.464,101.355,235036,5,EXO,2015-12-10,Sing For You - Chinese Version,sing-for-you-chinese-version
367,0.473,0.853,9,0.161,0.137,0.0,0.124,0.425,94.474,221672,4,EXO,2015-12-10,Girl x Friend - Chinese Version,girl-x-friend-chinese-version
368,0.582,0.708,8,0.0475,0.196,0.0,0.0412,0.461,85.019,203328,4,EXO,2015-12-10,발자국 On the snow - Chinese Version,on-the-snow-chinese-version
369,0.66,0.828,5,0.0971,0.172,0.0,0.396,0.552,139.988,184935,4,EXO,2015-12-10,"LIGHTSABER - Chinese Version, Bonus Track",chinese-bonus-track
370,0.649,0.832,5,0.086,0.13,0.0,0.414,0.58,139.986,184935,4,EXO,2015-11-11,LIGHTSABER,
371,0.498,0.856,0,0.089,0.00417,0.0,0.252,0.784,108.697,204893,4,EXO,2015-11-04,Love Me Right 〜romantic universe〜,love-me-right
372,0.667,0.95,11,0.204,0.00859,0.0,0.317,0.605,102.011,215027,4,EXO,2015-11-04,Drop That,drop-that
373,0.597,0.305,8,0.0328,0.686,0.0,0.165,0.232,119.789,273288,4,EXO,2013-12-09,Miracles in December - Chinese Version,miracles-in-december-chinese-version
374,0.72,0.468,8,0.0373,0.447,0.0,0.157,0.48,107.915,226480,4,EXO,2013-12-09,Christmas Day - Chinese Version,christmas-day-chinese-version
375,0.724,0.896,4,0.0835,0.0354,0.0,0.431,0.46,100.002,247531,4,EXO,2013-12-09,The Star - Chinese Version,the-star-chinese-version
376,0.541,0.643,0,0.043,0.141,0.0,0.259,0.42,95.956,247059,4,EXO,2013-12-09,My Turn to Cry - Chinese Version,my-turn-to-cry-chinese-version
377,0.592,0.678,10,0.0535,0.0101,0.0,0.119,0.795,165.978,207668,4,EXO,2013-12-09,The First Snow - Chinese Version,the-first-snow-chinese-version
378,0.269,0.172,8,0.0444,0.12,0.88,0.185,0.119,120.008,273288,4,EXO,2013-12-09,"Miracles in December - Chinese Version, Classical Orchestra Version",miracles-in-december-chinese-classical-orchestra-version
379,0.587,0.314,8,0.0313,0.677,0.0,0.137,0.211,119.797,273288,4,EXO,2013-12-09,Miracles in December,miracles-in-december
380,0.715,0.483,8,0.0466,0.379,0.0,0.151,0.498,107.95,226467,4,EXO,2013-12-09,Christmas Day,christmas-day
381,0.73,0.906,4,0.0689,0.038,0.0,0.419,0.46,100.014,247531,4,EXO,2013-12-09,The Star,the-star
382,0.551,0.645,0,0.0421,0.204,2.67e-06,0.255,0.282,95.953,247059,4,EXO,2013-12-09,My Turn to Cry,my-turn-to-cry
383,0.636,0.674,7,0.0444,0.00542,0.0,0.145,0.814,82.985,207668,4,EXO,2013-12-09,The First Snow,the-first-snow
384,0.488,0.172,8,0.0401,0.118,0.874,0.186,0.122,119.947,273288,4,EXO,2013-12-09,Miracles in December - Classical Orchestra Version,miracles-in-december-classical-orchestra-version
385,0.774,0.905,3,0.122,0.143,0.0,0.332,0.768,119.964,177467,4,TWICE,2022-08-26,Talk that Talk,talk-that-talk
386,0.658,0.848,10,0.107,0.0909,0.0,0.0728,0.816,149.932,186947,4,TWICE,2022-08-26,Queen of Hearts,queen-of-hearts
387,0.779,0.795,2,0.215,0.24,0.0,0.126,0.587,138.017,176973,4,TWICE,2022-08-26,Basics,basics
388,0.758,0.895,1,0.109,0.0493,0.0,0.0539,0.551,122.962,215400,4,TWICE,2022-08-26,Trouble,trouble
389,0.639,0.887,7,0.0482,0.0756,0.0,0.218,0.661,131.97,189200,4,TWICE,2022-08-26,Brave,brave
390,0.712,0.808,5,0.0814,0.317,0.0,0.0574,0.819,159.887,195000,4,TWICE,2022-08-26,Gone,gone
391,0.683,0.651,5,0.0786,0.352,0.0,0.114,0.534,136.944,189347,4,TWICE,2022-08-26,When We Were Kids,when-we-were-kids
